RAD	WIND	MINT	MAXT	DOY	VPR	OKTA	RAIN	AHA
990	5.32	25.19	31.31	2718	1.09	3	4554	26.19
1010	5.97	25.26	30.8	2719	1.03	4	4646	26.26
1005	5	25.58	30.91	2720	0.92	5	4623	26.58
1000	5.81	25.13	30.08	2721	0.93	6	4600	26.13
995	5.73	24.03	29.12	2722	0.99	7	4577	25.03
999	5.68	24.3	28.69	2723	0.89	1	4595.4	25.3
1001	5.84	23.8	28.61	2724	0.99	2	4604.6	24.8
1002	5.77	23.9	29.13	2725	0.97	3	4609.2	24.9
1004	5	24.41	31.48	2726	0.95	4	4618.4	25.41
1005	5.27	25.5	32.41	2727	1.12	5	4623	26.5
1006	5.71	26.29	33.16	2728	1	6	4627.6	27.29
990	5.32	25.19	31.31	2729	1.21	7	4554	26.19
1010	5.97	25.26	30.8	2730	1.09	1	4646	26.26
1005	5	25.58	30.91	2731	1.03	2	4623	26.58
1000	5.81	25.13	30.08	2732	0.92	3	4600	26.13
995	5.73	24.03	29.12	2733	0.93	4	4577	25.03
999	5.68	24.3	28.69	2734	0.99	5	4595.4	25.3
1001	5.84	23.8	28.61	2735	0.89	6	4604.6	24.8
1002	5.77	23.9	29.13	2736	0.99	7	4609.2	24.9
1004	5	24.41	31.48	2737	0.89	1	4618.4	25.41
1005	5.27	25.5	32.41	2738	0.99	2	4623	26.5
1006	5.71	26.29	33.16	2739	0.97	3	4627.6	27.29
1030	6.97	25.32	31.07	2740	0.95	4	4738	26.32
990	5.32	25.19	31.31	2741	1.12	5	4554	26.19
1010	5.97	25.26	30.8	2742	1	6	4646	26.26
1005	5	25.58	30.91	2743	1.21	7	4623	26.58
1000	5.81	25.13	30.08	2744	1.09	1	4600	26.13
995	5.73	24.03	29.12	2745	1.03	2	4577	25.03
999	5.68	24.3	28.69	2746	0.92	3	4595.4	25.3
1001	5.84	23.8	28.61	2747	0.93	4	4604.6	24.8
1002	5.77	23.9	29.13	2748	0.99	5	4609.2	24.9
1004	5	24.41	31.48	2749	0.89	6	4618.4	25.41
1005	5.27	25.5	32.41	2750	0.99	7	4623	26.5
1006	5.71	26.29	33.16	2751	0.97	1	4627.6	27.29
1005	5	25.58	30.91	2752	0.95	2	4623	26.58
1000	5.81	25.13	30.08	2753	1.12	3	4600	26.13
995	5.73	24.03	29.12	2754	1	4	4577	25.03
999	5.68	24.3	28.69	2755	1.21	5	4595.4	25.3
1001	5.84	23.8	28.61	2756	1.09	6	4604.6	24.8
1002	5.77	23.9	29.13	2757	1.03	7	4609.2	24.9
1004	5	24.41	31.48	2758	0.92	1	4618.4	25.41
1005	5.27	25.5	32.41	2759	0.93	2	4623	26.5
1006	5.71	26.29	33.16	2760	0.99	3	4627.6	27.29
999	5.68	24.3	28.69	2761	0.89	4	4595.4	25.3
1001	5.84	23.8	28.61	2762	0.99	5	4604.6	24.8
1002	5.77	23.9	29.13	2763	0.97	6	4609.2	24.9
1004	5	24.41	31.48	2764	0.95	7	4618.4	25.41
1005	5.27	25.5	32.41	2765	1.12	1	4623	26.5
1006	5.71	26.29	33.16	2766	1	2	4627.6	27.29
1030	6.97	25.32	31.07	2767	1.21	3	4738	26.32
990	5.32	25.19	31.31	2768	1.09	4	4554	26.19
1010	5.97	25.26	30.8	2769	1.03	5	4646	26.26
1005	5	25.58	30.91	2770	0.92	6	4623	26.58
1000	5.81	25.13	30.08	2771	0.93	7	4600	26.13
995	5.73	24.03	29.12	2772	0.99	1	4577	25.03
999	5.68	24.3	28.69	2773	0.89	2	4595.4	25.3
1001	5.84	23.8	28.61	2774	0.99	3	4604.6	24.8
1002	5.77	23.9	29.13	2775	0.89	4	4609.2	24.9
1004	5	24.41	31.48	2776	0.99	5	4618.4	25.41
1005	5.27	25.5	32.41	2777	0.97	6	4623	26.5
1006	5.71	26.29	33.16	2778	0.95	7	4627.6	27.29
990	5.32	25.19	31.31	2779	1.12	1	4554	26.19
1010	5.97	25.26	30.8	2780	1	2	4646	26.26
1005	5	25.58	30.91	2781	1.21	3	4623	26.58
1000	5.81	25.13	30.08	2782	1.09	4	4600	26.13
995	5.73	24.03	29.12	2783	1.03	5	4577	25.03
999	5.68	24.3	28.69	2784	0.92	6	4595.4	25.3
1001	5.84	23.8	28.61	2785	0.93	7	4604.6	24.8
1002	5.77	23.9	29.13	2786	0.99	1	4609.2	24.9
1004	5	24.41	31.48	2787	0.89	2	4618.4	25.41
1005	5.27	25.5	32.41	2788	0.99	3	4623	26.5
1006	5.71	26.29	33.16	2789	0.89	4	4627.6	27.29
1030	6.97	25.32	31.07	2790	0.99	5	4738	26.32
990	5.32	25.19	31.31	2791	0.97	6	4554	26.19
1010	5.97	25.26	30.8	2792	0.95	7	4646	26.26
1005	5	25.58	30.91	2793	1.12	1	4623	26.58
1000	5.81	25.13	30.08	2794	1	2	4600	26.13
995	5.73	24.03	29.12	2795	1.21	3	4577	25.03
999	5.68	24.3	28.69	2796	1.09	4	4595.4	25.3
1001	5.84	23.8	28.61	2797	1.03	5	4604.6	24.8
1002	5.77	23.9	29.13	2798	0.92	6	4609.2	24.9
1004	5	24.41	31.48	2799	0.93	7	4618.4	25.41
1005	5.27	25.5	32.41	2800	0.99	1	4623	26.5
1006	5.71	26.29	33.16	2801	0.89	2	4627.6	27.29
1005	5	25.58	30.91	2802	0.99	3	4623	26.58
1000	5.81	25.13	30.08	2803	0.97	4	4600	26.13
995	5.73	24.03	29.12	2804	0.95	5	4577	25.03
999	5.68	24.3	28.69	2805	1.12	6	4595.4	25.3
1001	5.84	23.8	28.61	2806	1	7	4604.6	24.8
1002	5.77	23.9	29.13	2807	1.21	1	4609.2	24.9
1004	5	24.41	31.48	2808	1.09	2	4618.4	25.41
1005	5.27	25.5	32.41	2809	1.03	3	4623	26.5
1006	5.71	26.29	33.16	2810	0.92	4	4627.6	27.29
1030	6.97	25.32	31.07	2811	0.93	5	4738	26.32
990	5.32	25.19	31.31	2812	0.99	6	4554	26.19
1010	5.97	25.26	30.8	2813	0.89	7	4646	26.26
1005	5	25.58	30.91	2814	0.99	1	4623	26.58
1000	5.81	25.13	30.08	2815	0.97	2	4600	26.13
995	5.73	24.03	29.12	2816	0.95	3	4577	25.03
999	5.68	24.3	28.69	2817	1.12	4	4595.4	25.3
1001	5.84	23.8	28.61	2818	1	5	4604.6	24.8
1002	5.77	23.9	29.13	2819	1.21	6	4609.2	24.9
1004	5	24.41	31.48	2820	1.09	7	4618.4	25.41
1005	5.27	25.5	32.41	2821	1.03	1	4623	26.5
1006	5.71	26.29	33.16	2822	0.92	2	4627.6	27.29
1030	6.97	25.32	31.07	2823	0.93	3	4738	26.32
990	5.32	25.19	31.31	2824	0.99	4	4554	26.19
1010	5.97	25.26	30.8	2825	0.89	5	4646	26.26
1005	5	25.58	30.91	2826	0.99	6	4623	26.58
1000	5.81	25.13	30.08	2827	0.89	7	4600	26.13
995	5.73	24.03	29.12	2828	0.99	1	4577	25.03
999	5.68	24.3	28.69	2829	0.97	2	4595.4	25.3
1001	5.84	23.8	28.61	2830	0.95	3	4604.6	24.8
1002	5.77	23.9	29.13	2831	1.12	4	4609.2	24.9
1004	5	24.41	31.48	2832	1	5	4618.4	25.41
1005	5.27	25.5	32.41	2833	1.21	6	4623	26.5
1006	5.71	26.29	33.16	2834	1.09	7	4627.6	27.29
1030	6.97	25.32	31.07	2835	1.03	1	4738	26.32
990	5.32	25.19	31.31	2836	0.92	2	4554	26.19
1010	5.97	25.26	30.8	2837	0.93	3	4646	26.26
1005	5	25.58	30.91	2838	0.99	4	4623	26.58
1000	5.81	25.13	30.08	2839	0.89	5	4600	26.13
995	5.73	24.03	29.12	2840	0.99	6	4577	25.03
999	5.68	24.3	28.69	2841	0.97	7	4595.4	25.3
1001	5.84	23.8	28.61	2842	0.95	1	4604.6	24.8
1002	5.77	23.9	29.13	2843	1.12	2	4609.2	24.9
1004	5	24.41	31.48	2844	1	3	4618.4	25.41
1005	5.27	25.5	32.41	2845	1.21	4	4623	26.5
1006	5.71	26.29	33.16	2846	1.09	5	4627.6	27.29
990	5.32	25.19	31.31	2847	1.03	6	4554	26.19
1010	5.97	25.26	30.8	2848	0.92	7	4646	26.26
1005	5	25.58	30.91	2849	0.93	1	4623	26.58
1000	5.81	25.13	30.08	2850	0.99	2	4600	26.13
995	5.73	24.03	29.12	2851	0.89	3	4577	25.03
999	5.68	24.3	28.69	2852	0.99	4	4595.4	25.3
1001	5.84	23.8	28.61	2853	0.97	5	4604.6	24.8
1002	5.77	23.9	29.13	2854	0.95	6	4609.2	24.9
1004	5	24.41	31.48	2855	1.12	7	4618.4	25.41
1005	5.27	25.5	32.41	2856	1	1	4623	26.5
1006	5.71	26.29	33.16	2857	1.21	2	4627.6	27.29
1030	6.97	25.32	31.07	2858	1.09	3	4738	26.32
990	5.32	25.19	31.31	2859	1.03	4	4554	26.19
1010	5.97	25.26	30.8	2860	0.92	5	4646	26.26
1005	5	25.58	30.91	2861	0.93	6	4623	26.58
1000	5.81	25.13	30.08	2862	0.99	7	4600	26.13
995	5.73	24.03	29.12	2863	0.89	1	4577	25.03
999	5.68	24.3	28.69	2864	0.99	2	4595.4	25.3
1001	5.84	23.8	28.61	2865	0.89	3	4604.6	24.8
1002	5.77	23.9	29.13	2866	0.99	4	4609.2	24.9
1004	5	24.41	31.48	2867	0.97	5	4618.4	25.41
1005	5.27	25.5	32.41	2868	0.95	6	4623	26.5
1006	5.71	26.29	33.16	2869	1.12	7	4627.6	27.29
1005	5.27	25.5	32.41	2870	1	1	4623	26.5
1006	5.71	26.29	33.16	2871	1.21	2	4627.6	27.29
1030	6.97	25.32	31.07	2872	1.09	3	4738	26.32
990	5.32	25.19	31.31	2873	1.03	4	4554	26.19
1010	5.97	25.26	30.8	2874	0.92	5	4646	26.26
1005	5	25.58	30.91	2875	0.93	6	4623	26.58
1000	5.81	25.13	30.08	2876	0.99	7	4600	26.13
995	5.73	24.03	29.12	2877	0.89	1	4577	25.03
999	5.68	24.3	28.69	2878	0.99	2	4595.4	25.3
1001	5.84	23.8	28.61	2879	0.89	3	4604.6	24.8
1002	5.77	23.9	29.13	2880	0.99	4	4609.2	24.9
1004	5	24.41	31.48	2881	0.97	5	4618.4	25.41
1005	5.27	25.5	32.41	2882	0.95	6	4623	26.5
1006	5.71	26.29	33.16	2883	1.12	7	4627.6	27.29
1005	5	25.58	30.91	2884	1	1	4623	26.58
1000	5.81	25.13	30.08	2885	1.21	2	4600	26.13
995	5.73	24.03	29.12	2886	1.09	3	4577	25.03
999	5.68	24.3	28.69	2887	1.03	4	4595.4	25.3
1001	5.84	23.8	28.61	2888	0.92	5	4604.6	24.8
1002	5.77	23.9	29.13	2889	0.93	6	4609.2	24.9
1004	5	24.41	31.48	2890	0.99	7	4618.4	25.41
1005	5.27	25.5	32.41	2891	0.89	1	4623	26.5
1006	5.71	26.29	33.16	2892	0.99	2	4627.6	27.29
1030	6.97	25.32	31.07	2893	0.97	3	4738	26.32
990	5.32	25.19	31.31	2894	0.95	4	4554	26.19
1010	5.97	25.26	30.8	2895	1.12	5	4646	26.26
1005	5	25.58	30.91	2896	1	6	4623	26.58
1000	5.81	25.13	30.08	2897	1.21	7	4600	26.13
995	5.73	24.03	29.12	2898	1.09	1	4577	25.03
999	5.68	24.3	28.69	2899	1.03	2	4595.4	25.3
1001	5.84	23.8	28.61	2900	0.92	3	4604.6	24.8
1002	5.77	23.9	29.13	2901	0.93	4	4609.2	24.9
1004	5	24.41	31.48	2902	0.99	5	4618.4	25.41
1005	5.27	25.5	32.41	2903	0.89	6	4623	26.5
1006	5.71	26.29	33.16	2904	0.99	7	4627.6	27.29
1030	6.97	25.32	31.07	2905	0.97	1	4738	26.32
990	5.32	25.19	31.31	2906	0.95	2	4554	26.19
1010	5.97	25.26	30.8	2907	1.12	3	4646	26.26
1005	5	25.58	30.91	2908	1	4	4623	26.58
1000	5.81	25.13	30.08	2909	1.21	5	4600	26.13
995	5.73	24.03	29.12	2910	1.09	6	4577	25.03
999	5.68	24.3	28.69	2911	1.03	7	4595.4	25.3
1001	5.84	23.8	28.61	2912	0.92	1	4604.6	24.8
1002	5.77	23.9	29.13	2913	0.93	2	4609.2	24.9
1004	5	24.41	31.48	2914	0.99	3	4618.4	25.41
1005	5.27	25.5	32.41	2915	0.89	4	4623	26.5
1006	5.71	26.29	33.16	2916	0.99	5	4627.6	27.29
1030	6.97	25.32	31.07	2917	0.89	6	4738	26.32
990	5.32	25.19	31.31	2918	0.99	7	4554	26.19
990	5.32	25.19	31.31	2919	0.97	1	4554	26.19
1010	5.97	25.26	30.8	2920	0.89	1	4646	26.26
1005	5	25.58	30.91	2921	0.99	2	4623	26.58
1000	5.81	25.13	30.08	2922	0.97	3	4600	26.13
995	5.73	24.03	29.12	2923	0.95	4	4577	25.03
999	5.68	24.3	28.69	2924	1.12	5	4595.4	25.3
1001	5.84	23.8	28.61	2925	1	6	4604.6	24.8
1002	5.77	23.9	29.13	2926	1.21	7	4609.2	24.9
1004	5	24.41	31.48	2927	1.09	1	4618.4	25.41
1005	5.27	25.5	32.41	2928	1.03	2	4623	26.5
1006	5.71	26.29	33.16	2929	0.92	3	4627.6	27.29
1030	6.97	25.32	31.07	2930	0.93	4	4738	26.32
990	5.32	25.19	31.31	2931	0.99	5	4554	26.19
1010	5.97	25.26	30.8	2932	0.89	6	4646	26.26
1005	5	25.58	30.91	2933	0.99	7	4623	26.58
1000	5.81	25.13	30.08	2934	0.89	1	4600	26.13
995	5.73	24.03	29.12	2935	0.99	2	4577	25.03
999	5.68	24.3	28.69	2936	0.97	3	4595.4	25.3
1001	5.84	23.8	28.61	2937	0.95	4	4604.6	24.8
1002	5.77	23.9	29.13	2938	1.12	5	4609.2	24.9
1004	5	24.41	31.48	2939	1	6	4618.4	25.41
1005	5.27	25.5	32.41	2940	1.21	7	4623	26.5
1006	5.71	26.29	33.16	2941	1.09	1	4627.6	27.29
1030	6.97	25.32	31.07	2942	1.03	2	4738	26.32
990	5.32	25.19	31.31	2943	0.92	3	4554	26.19
1010	5.97	25.26	30.8	2944	0.93	4	4646	26.26
1005	5	25.58	30.91	2945	0.99	5	4623	26.58
1000	5.81	25.13	30.08	2946	0.89	6	4600	26.13
995	5.73	24.03	29.12	2947	0.99	7	4577	25.03
999	5.68	24.3	28.69	2948	0.97	1	4595.4	25.3
1001	5.84	23.8	28.61	2949	0.95	2	4604.6	24.8
1002	5.77	23.9	29.13	2950	1.12	3	4609.2	24.9
1004	5	24.41	31.48	2951	1	4	4618.4	25.41
1005	5.27	25.5	32.41	2952	1.21	5	4623	26.5
1006	5.71	26.29	33.16	2953	1.09	6	4627.6	27.29
1030	6.97	25.32	31.07	2954	1.03	7	4738	26.32
990	5.32	25.19	31.31	2955	0.92	1	4554	26.19
1010	5.97	25.26	30.8	2956	0.93	2	4646	26.26
1005	5	25.58	30.91	2957	0.99	3	4623	26.58
1000	5.81	25.13	30.08	2958	0.89	4	4600	26.13
995	5.73	24.03	29.12	2959	0.99	5	4577	25.03
999	5.68	24.3	28.69	2960	0.97	6	4595.4	25.3
1001	5.84	23.8	28.61	2961	0.95	7	4604.6	24.8
1002	5.77	23.9	29.13	2962	1.12	1	4609.2	24.9
1004	5	24.41	31.48	2963	1	2	4618.4	25.41
1005	5.27	25.5	32.41	2964	1.21	3	4623	26.5
1006	5.71	26.29	33.16	2965	1.09	4	4627.6	27.29
990	5.32	25.19	31.31	2966	1.03	5	4554	26.19
1010	5.97	25.26	30.8	2967	0.92	6	4646	26.26
1005	5	25.58	30.91	2968	0.93	7	4623	26.58
1000	5.81	25.13	30.08	2969	0.99	1	4600	26.13
995	5.73	24.03	29.12	2970	0.89	2	4577	25.03
999	5.68	24.3	28.69	2971	0.99	3	4595.4	25.3
1001	5.84	23.8	28.61	2972	0.89	4	4604.6	24.8
1002	5.77	23.9	29.13	2973	0.99	5	4609.2	24.9
1004	5	24.41	31.48	2974	0.97	6	4618.4	25.41
1005	5.27	25.5	32.41	2975	0.95	7	4623	26.5
1006	5.71	26.29	33.16	2976	1.12	1	4627.6	27.29
1030	6.97	25.32	31.07	2977	1	2	4738	26.32
990	5.32	25.19	31.31	2978	1.21	3	4554	26.19
1010	5.97	25.26	30.8	2979	1.09	4	4646	26.26
1005	5	25.58	30.91	2980	1.03	5	4623	26.58
1000	5.81	25.13	30.08	2981	0.92	6	4600	26.13
995	5.73	24.03	29.12	2982	0.93	7	4577	25.03
999	5.68	24.3	28.69	2983	0.99	1	4595.4	25.3
1001	5.84	23.8	28.61	2984	0.89	2	4604.6	24.8
1002	5.77	23.9	29.13	2985	0.99	3	4609.2	24.9
1004	5	24.41	31.48	2986	0.89	4	4618.4	25.41
1005	5.27	25.5	32.41	2987	0.99	5	4623	26.5
1006	5.71	26.29	33.16	2988	0.97	6	4627.6	27.29
1005	5	25.58	30.91	2989	0.95	7	4623	26.58
1000	5.81	25.13	30.08	2990	1.12	1	4600	26.13
995	5.73	24.03	29.12	2991	1	2	4577	25.03
999	5.68	24.3	28.69	2992	1.21	3	4595.4	25.3
1001	5.84	23.8	28.61	2993	1.09	4	4604.6	24.8
1002	5.77	23.9	29.13	2994	1.03	5	4609.2	24.9
1004	5	24.41	31.48	2995	0.92	6	4618.4	25.41
1005	5.27	25.5	32.41	2996	0.93	7	4623	26.5
1006	5.71	26.29	33.16	2997	0.99	1	4627.6	27.29
1030	6.97	25.32	31.07	2998	0.89	2	4738	26.32
990	5.32	25.19	31.31	2999	0.99	3	4554	26.19
1010	5.97	25.26	30.8	3000	0.97	4	4646	26.26
1005	5	25.58	30.91	3001	0.95	5	4623	26.58
1000	5.81	25.13	30.08	3002	1.12	6	4600	26.13
995	5.73	24.03	29.12	3003	1	7	4577	25.03
999	5.68	24.3	28.69	3004	1.21	1	4595.4	25.3
1001	5.84	23.8	28.61	3005	1.09	2	4604.6	24.8
1002	5.77	23.9	29.13	3006	1.03	3	4609.2	24.9
1004	5	24.41	31.48	3007	0.92	4	4618.4	25.41
1005	5.27	25.5	32.41	3008	0.93	5	4623	26.5
1006	5.71	26.29	33.16	3009	0.99	6	4627.6	27.29
1030	6.97	25.32	31.07	3010	0.89	7	4738	26.32
990	5.32	25.19	31.31	3011	0.99	1	4554	26.19
1010	5.97	25.26	30.8	3012	0.97	2	4646	26.26
1005	5	25.58	30.91	3013	0.95	3	4623	26.58
1000	5.81	25.13	30.08	3014	1.12	4	4600	26.13
995	5.73	24.03	29.12	3015	1	5	4577	25.03
999	5.68	24.3	28.69	3016	1.21	6	4595.4	25.3
1001	5.84	23.8	28.61	3017	1.09	7	4604.6	24.8
1002	5.77	23.9	29.13	3018	1.03	1	4609.2	24.9
1004	5	24.41	31.48	3019	0.92	2	4618.4	25.41
1005	5.27	25.5	32.41	3020	0.93	3	4623	26.5
1006	5.71	26.29	33.16	3021	0.99	4	4627.6	27.29
1030	6.97	25.32	31.07	3022	0.89	5	4738	26.32
990	5.32	25.19	31.31	3023	0.99	6	4554	26.19
1010	5.97	25.26	30.8	3024	0.89	7	4646	26.26
1005	5	25.58	30.91	3025	0.99	1	4623	26.58
1000	5.81	25.13	30.08	3026	0.97	2	4600	26.13
995	5.73	24.03	29.12	3027	0.95	3	4577	25.03
999	5.68	24.3	28.69	3028	1.12	4	4595.4	25.3
1001	5.84	23.8	28.61	3029	1	5	4604.6	24.8
1002	5.77	23.9	29.13	3030	1.21	6	4609.2	24.9
1004	5	24.41	31.48	3031	1.09	7	4618.4	25.41
1005	5.27	25.5	32.41	3032	1.03	1	4623	26.5
1006	5.71	26.29	33.16	3033	0.92	2	4627.6	27.29
990	5.32	25.19	31.31	3034	0.93	3	4554	26.19
1010	5.97	25.26	30.8	3035	0.99	4	4646	26.26
1005	5	25.58	30.91	3036	0.89	5	4623	26.58
1000	5.81	25.13	30.08	3037	0.99	6	4600	26.13
995	5.73	24.03	29.12	3038	0.97	7	4577	25.03
999	5.68	24.3	28.69	3039	0.95	1	4595.4	25.3
1001	5.84	23.8	28.61	3040	1.12	2	4604.6	24.8
1002	5.77	23.9	29.13	3041	1	3	4609.2	24.9
1004	5	24.41	31.48	3042	1.21	4	4618.4	25.41
1005	5.27	25.5	32.41	3043	1.09	5	4623	26.5
1006	5.71	26.29	33.16	3044	1.03	6	4627.6	27.29
1030	6.97	25.32	31.07	3045	0.92	7	4738	26.32
990	5.32	25.19	31.31	3046	0.93	1	4554	26.19
1010	5.97	25.26	30.8	3047	0.99	2	4646	26.26
1005	5	25.58	30.91	3048	0.89	3	4623	26.58
1000	5.81	25.13	30.08	3049	0.99	4	4600	26.13
995	5.73	24.03	29.12	3050	0.97	5	4577	25.03
999	5.68	24.3	28.69	3051	0.95	6	4595.4	25.3
1001	5.84	23.8	28.61	3052	1.12	7	4604.6	24.8
1002	5.77	23.9	29.13	3053	1	1	4609.2	24.9
1004	5	24.41	31.48	3054	1.21	2	4618.4	25.41
1005	5.27	25.5	32.41	3055	1.09	3	4623	26.5
1006	5.71	26.29	33.16	3056	1.03	4	4627.6	27.29
1005	5.27	25.5	32.41	3057	0.92	5	4623	26.5
1006	5.71	26.29	33.16	3058	0.93	6	4627.6	27.29
1030	6.97	25.32	31.07	3059	0.99	7	4738	26.32
990	5.32	25.19	31.31	3060	0.89	1	4554	26.19
1010	5.97	25.26	30.8	3061	0.99	2	4646	26.26
1005	5	25.58	30.91	3062	0.89	3	4623	26.58
1000	5.81	25.13	30.08	3063	0.99	4	4600	26.13
995	5.73	24.03	29.12	3064	0.97	5	4577	25.03
999	5.68	24.3	28.69	3065	0.95	6	4595.4	25.3
1001	5.84	23.8	28.61	3066	1.12	7	4604.6	24.8
1002	5.77	23.9	29.13	3067	1	1	4609.2	24.9
1004	5	24.41	31.48	3068	1.21	2	4618.4	25.41
1005	5.27	25.5	32.41	3069	1.09	3	4623	26.5
1006	5.71	26.29	33.16	3070	1.03	4	4627.6	27.29
1005	5	25.58	30.91	3071	0.92	5	4623	26.58
1000	5.81	25.13	30.08	3072	0.93	6	4600	26.13
995	5.73	24.03	29.12	3073	0.99	7	4577	25.03
999	5.68	24.3	28.69	3074	0.89	1	4595.4	25.3
999	5.68	24.3	28.69	3075	0.99	2	4595.4	25.3
1001	5.84	23.8	28.61	3076	0.89	3	4604.6	24.8
1002	5.77	23.9	29.13	3077	0.99	4	4609.2	24.9
1004	5	24.41	31.48	3078	0.97	5	4618.4	25.41
1005	5.27	25.5	32.41	3079	0.95	6	4623	26.5
1006	5.71	26.29	33.16	3080	1.12	7	4627.6	27.29
1030	6.97	25.32	31.07	3081	1	1	4738	26.32
990	5.32	25.19	31.31	3082	1.21	2	4554	26.19
1010	5.97	25.26	30.8	3083	1.09	3	4646	26.26
1005	5	25.58	30.91	3084	1.03	4	4623	26.58
1000	5.81	25.13	30.08	3085	0.92	5	4600	26.13
995	5.73	24.03	29.12	3086	0.93	6	4577	25.03
999	5.68	24.3	28.69	3087	0.99	7	4595.4	25.3
1001	5.84	23.8	28.61	3088	0.89	1	4604.6	24.8
1002	5.77	23.9	29.13	3089	0.99	2	4609.2	24.9
1004	5	24.41	31.48	3090	0.97	3	4618.4	25.41
1005	5.27	25.5	32.41	3091	0.95	4	4623	26.5
1006	5.71	26.29	33.16	3092	1.12	5	4627.6	27.29
990	5.32	25.19	31.31	3093	1	6	4554	26.19
1010	5.97	25.26	30.8	3094	1.21	7	4646	26.26
1005	5	25.58	30.91	3095	1.09	1	4623	26.58
1000	5.81	25.13	30.08	3096	1.03	2	4600	26.13
995	5.73	24.03	29.12	3097	0.92	3	4577	25.03
999	5.68	24.3	28.69	3098	0.93	4	4595.4	25.3
1001	5.84	23.8	28.61	3099	0.99	5	4604.6	24.8
1002	5.77	23.9	29.13	3100	0.89	6	4609.2	24.9
1004	5	24.41	31.48	3101	0.99	7	4618.4	25.41
1005	5.27	25.5	32.41	3102	0.89	1	4623	26.5
1006	5.71	26.29	33.16	3103	0.99	2	4627.6	27.29
1030	6.97	25.32	31.07	3104	0.97	3	4738	26.32
990	5.32	25.19	31.31	3105	0.95	4	4554	26.19
1010	5.97	25.26	30.8	3106	1.12	5	4646	26.26
1005	5	25.58	30.91	3107	1	6	4623	26.58
1000	5.81	25.13	30.08	3108	1.21	7	4600	26.13
995	5.73	24.03	29.12	3109	1.09	1	4577	25.03
999	5.68	24.3	28.69	3110	1.03	2	4595.4	25.3
1001	5.84	23.8	28.61	3111	0.92	3	4604.6	24.8
1002	5.77	23.9	29.13	3112	0.93	4	4609.2	24.9
1004	5	24.41	31.48	3113	0.99	5	4618.4	25.41
1005	5.27	25.5	32.41	3114	0.89	6	4623	26.5
1006	5.71	26.29	33.16	3115	0.99	7	4627.6	27.29
1005	5	25.58	30.91	3116	0.97	1	4623	26.58
1000	5.81	25.13	30.08	3117	0.95	2	4600	26.13
995	5.73	24.03	29.12	3118	1.12	3	4577	25.03
999	5.68	24.3	28.69	3119	1	4	4595.4	25.3
1001	5.84	23.8	28.61	3120	1.21	5	4604.6	24.8
1002	5.77	23.9	29.13	3121	1.09	6	4609.2	24.9
1004	5	24.41	31.48	3122	1.03	7	4618.4	25.41
1005	5.27	25.5	32.41	3123	0.92	1	4623	26.5
1006	5.71	26.29	33.16	3124	0.93	2	4627.6	27.29
999	5.68	24.3	28.69	3125	0.99	3	4595.4	25.3
1001	5.84	23.8	28.61	3126	0.89	4	4604.6	24.8
1002	5.77	23.9	29.13	3127	0.99	5	4609.2	24.9
1004	5	24.41	31.48	3128	0.97	6	4618.4	25.41
1005	5.27	25.5	32.41	3129	0.95	7	4623	26.5
1006	5.71	26.29	33.16	3130	1.12	1	4627.6	27.29
1030	6.97	25.32	31.07	3131	1	2	4738	26.32
990	5.32	25.19	31.31	3132	1.21	3	4554	26.19
1010	5.97	25.26	30.8	3133	1.09	4	4646	26.26
1005	5	25.58	30.91	3134	1.03	5	4623	26.58
1000	5.81	25.13	30.08	3135	0.92	6	4600	26.13
995	5.73	24.03	29.12	3136	0.93	7	4577	25.03
999	5.68	24.3	28.69	3137	0.99	1	4595.4	25.3
1001	5.84	23.8	28.61	3138	0.89	2	4604.6	24.8
1002	5.77	23.9	29.13	3139	0.99	3	4609.2	24.9
1004	5	24.41	31.48	3140	0.89	4	4618.4	25.41
1005	5.27	25.5	32.41	3141	0.99	5	4623	26.5
1006	5.71	26.29	33.16	3142	0.97	6	4627.6	27.29
990	5.32	25.19	31.31	3143	0.95	7	4554	26.19
1010	5.97	25.26	30.8	3144	1.12	1	4646	26.26
1005	5	25.58	30.91	3145	1	2	4623	26.58
1000	5.81	25.13	30.08	3146	1.21	3	4600	26.13
995	5.73	24.03	29.12	3147	1.09	4	4577	25.03
999	5.68	24.3	28.69	3148	1.03	5	4595.4	25.3
1001	5.84	23.8	28.61	3149	0.92	6	4604.6	24.8
1002	5.77	23.9	29.13	3150	0.93	7	4609.2	24.9
1004	5	24.41	31.48	3151	0.99	1	4618.4	25.41
1005	5.27	25.5	32.41	3152	0.89	2	4623	26.5
1006	5.71	26.29	33.16	3153	0.99	3	4627.6	27.29
1030	6.97	25.32	31.07	3154	0.89	4	4738	26.32
990	5.32	25.19	31.31	3155	0.99	5	4554	26.19
1010	5.97	25.26	30.8	3156	0.97	6	4646	26.26
1005	5	25.58	30.91	3157	0.95	7	4623	26.58
1000	5.81	25.13	30.08	3158	1.12	1	4600	26.13
995	5.73	24.03	29.12	3159	1	2	4577	25.03
999	5.68	24.3	28.69	3160	1.21	3	4595.4	25.3
1001	5.84	23.8	28.61	3161	1.09	4	4604.6	24.8
1002	5.77	23.9	29.13	3162	1.03	5	4609.2	24.9
1004	5	24.41	31.48	3163	0.92	6	4618.4	25.41
1005	5.27	25.5	32.41	3164	0.93	7	4623	26.5
1006	5.71	26.29	33.16	3165	0.99	1	4627.6	27.29
